gene_id,symbol,log2FoldChange,padj,Sig
ENSG00000109618,SEPSECS,-0.047882064,0.315979854,NS
ENSG00000171208,NETO2,0.03800946,0.315979854,NS
ENSG00000111885,MAN1A1,-0.050423316,0.315992846,NS
ENSG00000169018,FEM1B,0.041618493,0.315992846,NS
ENSG00000291099,NA,-0.048772199,0.315992846,NS
ENSG00000113194,FAF2,0.035587873,0.316120072,NS
ENSG00000146733,PSPH,0.039400114,0.316120072,NS
ENSG00000197043,ANXA6,-0.039613115,0.316246761,NS
ENSG00000003402,CFLAR,0.047249722,0.316523095,NS
ENSG00000013563,DNASE1L1,-0.044071365,0.316523095,NS
ENSG00000103274,NUBP1,0.04729716,0.317284008,NS
ENSG00000132024,CC2D1A,-0.042305233,0.317787363,NS
ENSG00000141933,TPGS1,-0.050029111,0.317911262,NS
ENSG00000144579,CTDSP1,0.039088847,0.317911262,NS
ENSG00000147027,TMEM47,0.044886109,0.317911262,NS
ENSG00000272106,NA,-0.046619762,0.317911262,NS
ENSG00000165733,BMS1,0.03714783,0.318252131,NS
ENSG00000100852,ARHGAP5,0.040790136,0.318521842,NS
ENSG00000104408,EIF3E,0.034559128,0.318615759,NS
ENSG00000186951,PPARA,-0.050470549,0.318652577,NS
ENSG00000073670,ADAM11,-0.051133006,0.318703281,NS
ENSG00000047230,CTPS2,0.043133305,0.31872944,NS
ENSG00000244687,UBE2V1,-0.038599232,0.31872944,NS
ENSG00000183530,PRR14L,0.047058,0.318865522,NS
ENSG00000119048,UBE2B,0.041351832,0.318904579,NS
ENSG00000140995,DEF8,-0.047065904,0.318904579,NS
ENSG00000249352,LINC02198,0.051125274,0.318904579,NS
ENSG00000157933,SKI,0.038827507,0.319013299,NS
ENSG00000163528,CHCHD4,0.042418458,0.319060323,NS
ENSG00000182154,MRPL41,-0.042692643,0.319384082,NS
ENSG00000293329,DUXAP9,0.038180983,0.319773506,NS
ENSG00000083123,BCKDHB,-0.046549843,0.320317091,NS
ENSG00000169118,CSNK1G1,0.045432152,0.320317091,NS
ENSG00000198763,MT-ND2,0.045826864,0.320317091,NS
ENSG00000136051,WASHC4,-0.041400651,0.3205405,NS
ENSG00000165813,CCDC186,0.044701623,0.3205405,NS
ENSG00000178184,PARD6G,-0.049832908,0.3205405,NS
ENSG00000254870,ATP6V1G2-DDX39B,0.049150847,0.3205405,NS
ENSG00000291072,NA,-0.04708242,0.320837127,NS
ENSG00000137871,ZNF280D,-0.046835673,0.320943128,NS
ENSG00000185305,ARL15,-0.050286973,0.321198558,NS
ENSG00000137944,KYAT3,-0.0502194,0.321577642,NS
ENSG00000129968,ABHD17A,-0.039742601,0.321727922,NS
ENSG00000277161,PIGW,0.037468941,0.322052995,NS
ENSG00000268006,PTOV1-AS1,-0.050794587,0.322333365,NS
ENSG00000171307,ZDHHC16,-0.044850685,0.322367763,NS
ENSG00000068308,OTUD5,-0.042594338,0.322416017,NS
ENSG00000160818,GPATCH4,0.038996167,0.322547587,NS
ENSG00000291006,NA,0.045740172,0.322636174,NS
ENSG00000119397,CNTRL,0.050646862,0.322672882,NS
ENSG00000162078,ZG16B,0.043930384,0.323029678,NS
ENSG00000081014,AP4E1,0.050082862,0.323156315,NS
ENSG00000085719,CPNE3,-0.037821911,0.323156315,NS
ENSG00000101109,STK4,0.043860074,0.323156315,NS
ENSG00000162910,MRPL55,-0.04198004,0.323156315,NS
ENSG00000168907,PLA2G4F,-0.04283154,0.323156315,NS
ENSG00000235280,MCF2L-AS1,-0.046333957,0.323156315,NS
ENSG00000239857,GET4,-0.043615341,0.323156315,NS
ENSG00000119888,EPCAM,0.038466542,0.32316014,NS
ENSG00000158796,DEDD,0.042630819,0.32316014,NS
ENSG00000174567,GOLT1A,-0.045840774,0.32316014,NS
ENSG00000178209,PLEC,0.040449269,0.323443243,NS
ENSG00000272462,LINC02980,-0.0465775,0.323443243,NS
ENSG00000133131,MORC4,0.041095145,0.323485256,NS
ENSG00000147257,GPC3,0.048274233,0.323485256,NS
ENSG00000170037,CNTROB,-0.042561578,0.323485256,NS
ENSG00000170430,MGMT,-0.045930604,0.323485256,NS
ENSG00000183323,CCDC125,0.044646429,0.323485256,NS
ENSG00000231607,DLEU2,0.050495598,0.323485256,NS
ENSG00000058272,PPP1R12A,0.042310191,0.323597817,NS
ENSG00000125459,MSTO1,0.039958022,0.323597817,NS
ENSG00000063241,ISOC2,0.039643447,0.323789008,NS
ENSG00000090487,SPG21,-0.037462491,0.324002129,NS
ENSG00000197555,SIPA1L1,0.042580571,0.324002129,NS
ENSG00000211456,SACM1L,0.041462769,0.3242488,NS
ENSG00000176155,CCDC57,-0.043979098,0.324355644,NS
ENSG00000058262,SEC61A1,0.032949274,0.324445044,NS
ENSG00000198517,MAFK,0.041895718,0.324445044,NS
ENSG00000141577,CEP131,-0.045591655,0.325203048,NS
ENSG00000144401,METTL21A,0.044713221,0.325464545,NS
ENSG00000291088,NPEPPSP1,-0.047716615,0.325464545,NS
ENSG00000157625,TAB3,0.043770484,0.325659327,NS
ENSG00000117500,TMED5,0.036786903,0.325671482,NS
ENSG00000203879,GDI1,-0.03679976,0.325671482,NS
ENSG00000055609,KMT2C,0.043020783,0.325786398,NS
ENSG00000124356,STAMBP,0.044546504,0.325786398,NS
ENSG00000108588,CCDC47,0.034869553,0.325984095,NS
ENSG00000113758,DBN1,-0.036394848,0.325984095,NS
ENSG00000120053,GOT1,0.038074815,0.325984095,NS
ENSG00000171940,ZNF217,0.03613727,0.326061482,NS
ENSG00000147316,MCPH1,0.043073521,0.326317893,NS
ENSG00000059573,ALDH18A1,0.033715099,0.326377171,NS
ENSG00000255529,POLR2M,0.042099947,0.326529677,NS
ENSG00000185838,GNB1L,-0.047681877,0.326741168,NS
ENSG00000131013,PPIL4,0.043565192,0.326763822,NS
ENSG00000049246,PER3,0.044399858,0.326906549,NS
ENSG00000140350,ANP32A,0.035318624,0.326906549,NS
ENSG00000165275,TRMT10B,-0.049727736,0.326906549,NS
ENSG00000168259,DNAJC7,0.035021096,0.326906549,NS
ENSG00000178966,RMI1,0.040019957,0.327010477,NS
ENSG00000189159,JPT1,0.038640773,0.327010477,NS
ENSG00000048028,USP28,0.04296363,0.327049907,NS
ENSG00000095261,PSMD5,0.041619686,0.327049907,NS
ENSG00000076351,SLC46A1,-0.038879742,0.328131699,NS
ENSG00000129484,PARP2,0.041291721,0.328376462,NS
ENSG00000157353,FCSK,-0.045669198,0.32865993,NS
ENSG00000206195,DUXAP8,0.036585572,0.32865993,NS
ENSG00000173821,RNF213,0.049454302,0.328825776,NS
ENSG00000310134,NA,-0.038642531,0.328825776,NS
ENSG00000152234,ATP5F1A,-0.033397324,0.328908205,NS
ENSG00000258325,ITFG2-AS1,-0.041723658,0.329198513,NS
ENSG00000269821,KCNQ1OT1,0.045773147,0.329208536,NS
ENSG00000143258,USP21,-0.044823342,0.329211512,NS
ENSG00000172382,PRSS27,-0.044009268,0.329211512,NS
ENSG00000101773,RBBP8,0.041369561,0.329401755,NS
ENSG00000165819,METTL3,-0.041908516,0.329401755,NS
ENSG00000178464,RPL10P16,-0.045857186,0.329401755,NS
ENSG00000189362,NEMP2,0.049724134,0.329401755,NS
ENSG00000290503,FOLH1B,-0.044852015,0.329532197,NS
ENSG00000152133,GPATCH11,0.047669927,0.329570052,NS
ENSG00000186280,KDM4D,0.04434365,0.329701476,NS
ENSG00000197635,DPP4,0.041703847,0.329701476,NS
ENSG00000223813,PRR15-DT,-0.044944063,0.329701476,NS
ENSG00000144381,HSPD1,0.0308867,0.329741819,NS
ENSG00000127191,TRAF2,0.045049514,0.330025442,NS
ENSG00000073614,KDM5A,0.042750464,0.330582693,NS
ENSG00000240498,CDKN2B-AS1,0.043256176,0.331014457,NS
ENSG00000136874,STX17,0.040131818,0.331081115,NS
ENSG00000110851,PRDM4,0.041237392,0.331185765,NS
ENSG00000175573,C11orf68,-0.044699199,0.331261906,NS
ENSG00000102908,NFAT5,-0.049723449,0.331715079,NS
ENSG00000104964,TLE5,-0.035348113,0.331942799,NS
ENSG00000106571,GLI3,0.04707939,0.331942799,NS
ENSG00000178026,LRRC75B,-0.048960915,0.331942799,NS
ENSG00000115902,SLC1A4,0.046868509,0.332061418,NS
ENSG00000115942,ORC2,0.041128778,0.332061418,NS
ENSG00000142186,SCYL1,-0.037692676,0.332061418,NS
ENSG00000158863,FHIP2B,-0.044557005,0.332061418,NS
ENSG00000168936,TMEM129,-0.042475402,0.332061418,NS
ENSG00000183889,NPIPA6,-0.039738488,0.332061418,NS
ENSG00000196371,FUT4,0.046516951,0.332061418,NS
ENSG00000215472,RPL17-C18orf32,-0.042609574,0.332061418,NS
ENSG00000006453,BAIAP2L1,-0.038206816,0.332515348,NS
ENSG00000120837,NFYB,0.042983399,0.332515348,NS
ENSG00000101997,CCDC22,-0.04571907,0.3325532,NS
ENSG00000155506,LARP1,0.039141659,0.333543817,NS
ENSG00000214063,TSPAN4,-0.04940098,0.333543817,NS
ENSG00000162670,BRINP3,-0.048825068,0.33367692,NS
ENSG00000196323,ZBTB44,0.040020166,0.333965749,NS
ENSG00000108439,PNPO,0.036619389,0.334411954,NS
ENSG00000186352,ANKRD37,0.047369431,0.334411954,NS
ENSG00000271851,NA,0.046619581,0.334411954,NS
ENSG00000296339,NA,-0.044578954,0.334411954,NS
ENSG00000110321,EIF4G2,0.030966362,0.334655922,NS
ENSG00000100150,DEPDC5,-0.046980862,0.334881058,NS
ENSG00000104147,OIP5,0.046460197,0.335043481,NS
ENSG00000129864,VCY,0.044682969,0.335043481,NS
ENSG00000225733,FGD5-AS1,0.039125644,0.335043481,NS
ENSG00000239264,TXNDC5,-0.03391788,0.335043481,NS
ENSG00000272853,SUV39H2-DT,-0.048717937,0.335077105,NS
ENSG00000151208,DLG5,0.037304374,0.33521173,NS
ENSG00000166689,PLEKHA7,-0.04687084,0.33521173,NS
ENSG00000092439,TRPM7,0.042641089,0.335544072,NS
ENSG00000164294,GPX8,0.04555836,0.335784495,NS
ENSG00000163071,SPATA18,0.046265423,0.335927058,NS
ENSG00000160948,VPS28,-0.041091063,0.335965565,NS
ENSG00000177410,ZFAS1,-0.040183566,0.336079835,NS
ENSG00000228623,ZNF883,0.044823181,0.336387297,NS
ENSG00000103544,VPS35L,-0.042957664,0.336959093,NS
ENSG00000108582,CPD,0.037904271,0.336993008,NS
ENSG00000159461,AMFR,0.038278109,0.336993008,NS
ENSG00000149573,MPZL2,0.041614145,0.337028958,NS
ENSG00000267868,NA,-0.042971259,0.337045474,NS
ENSG00000138346,DNA2,0.044671654,0.337213281,NS
ENSG00000179922,ZNF784,-0.049143725,0.337213281,NS
ENSG00000168255,POLR2J3,0.04907844,0.337465267,NS
ENSG00000176092,CRYBG2,-0.047218221,0.337843026,NS
ENSG00000257084,MIR200CHG,-0.044722313,0.337843026,NS
ENSG00000160188,RSPH1,-0.045692976,0.337918129,NS
ENSG00000114904,NEK4,0.040122761,0.337963112,NS
ENSG00000204147,ASAH2B,0.045075432,0.338102327,NS
ENSG00000130731,METTL26,-0.041878191,0.338749082,NS
ENSG00000143198,MGST3,-0.042784647,0.338749082,NS
ENSG00000067141,NEO1,0.040982279,0.338768863,NS
ENSG00000163162,RNF149,-0.043110276,0.338768863,NS
ENSG00000109016,DHRS7B,-0.046687535,0.339031753,NS
ENSG00000123552,USP45,-0.047065811,0.339031753,NS
ENSG00000286874,NA,-0.047456845,0.339069465,NS
ENSG00000059122,FLYWCH1,-0.043625902,0.3392082,NS
ENSG00000105696,TMEM59L,-0.044972516,0.3392082,NS
ENSG00000129480,DTD2,0.039802607,0.3392082,NS
ENSG00000150938,CRIM1,-0.047690065,0.3392082,NS
ENSG00000157593,SLC35B2,-0.041890062,0.3392082,NS
ENSG00000158552,ZFAND2B,-0.048626585,0.3392082,NS
ENSG00000188636,RTL6,-0.038050006,0.3392082,NS
ENSG00000214425,LRRC37A4P,0.043552735,0.3392082,NS
ENSG00000310523,NA,-0.048369198,0.3392082,NS
ENSG00000103257,SLC7A5,0.047469734,0.339963213,NS
ENSG00000163349,HIPK1,0.039724328,0.339963213,NS
ENSG00000222020,HDAC4-AS1,-0.044527712,0.339963213,NS
ENSG00000254505,CHMP4A,-0.043311658,0.339963213,NS
ENSG00000130164,LDLR,-0.039070368,0.34006367,NS
ENSG00000149418,ST14,0.033436128,0.340205726,NS
ENSG00000139505,MTMR6,0.042830208,0.340643872,NS
ENSG00000120725,SIL1,-0.039550774,0.341394108,NS
ENSG00000121390,PSPC1,0.040665528,0.341394108,NS
ENSG00000141524,TMC6,-0.042025465,0.341394108,NS
ENSG00000204580,DDR1,-0.037217293,0.341394108,NS
ENSG00000117266,CDK18,-0.046091113,0.3415185,NS
ENSG00000027847,B4GALT7,-0.047134242,0.341701625,NS
ENSG00000254004,ZNF260,0.042048389,0.341701625,NS
ENSG00000181404,WASHC1,-0.048537467,0.341812937,NS
ENSG00000100410,PHF5A,0.040777056,0.342166353,NS
ENSG00000071794,HLTF,0.039547629,0.342182767,NS
ENSG00000183688,RFLNB,-0.042997964,0.342857695,NS
ENSG00000258457,AJUBA-DT,-0.046113173,0.343071346,NS
ENSG00000247315,ZCCHC3,0.04243477,0.343631129,NS
ENSG00000156599,ZDHHC5,0.034419005,0.344522778,NS
ENSG00000267750,RUNDC3A-AS1,-0.047155593,0.344564025,NS
ENSG00000160949,TONSL,0.041240778,0.344737329,NS
ENSG00000235919,ASH1L-AS1,-0.048209277,0.344781919,NS
ENSG00000280433,NA,0.048430399,0.344781919,NS
ENSG00000299851,NA,0.045882704,0.344781919,NS
ENSG00000167842,MIS12,0.041478242,0.344987574,NS
ENSG00000119203,CPSF3,0.038157011,0.344999121,NS
ENSG00000135829,DHX9,0.032509891,0.344999121,NS
ENSG00000035403,VCL,0.034930901,0.345342084,NS
ENSG00000135968,GCC2,0.041230595,0.345342084,NS
ENSG00000089050,RBBP9,0.039962387,0.345515298,NS
ENSG00000165494,PCF11,0.03891179,0.345765162,NS
ENSG00000130005,GAMT,0.039242432,0.345781816,NS
ENSG00000288674,NA,0.040077449,0.345781816,NS
ENSG00000204209,DAXX,0.039576724,0.345945413,NS
ENSG00000204604,ZNF468,0.044083675,0.345945413,NS
ENSG00000288752,NA,-0.047418817,0.346013782,NS
ENSG00000020922,MRE11,0.0396771,0.346161097,NS
ENSG00000213780,GTF2H4,-0.045383987,0.346161097,NS
ENSG00000112699,GMDS,-0.045344123,0.346356196,NS
ENSG00000092201,SUPT16H,0.035251999,0.346429815,NS
ENSG00000148120,AOPEP,-0.046085826,0.346429815,NS
ENSG00000231249,ITPR1-DT,-0.040977122,0.346429815,NS
ENSG00000265972,TXNIP,0.041801474,0.346429815,NS
ENSG00000125434,SLC25A35,-0.047290489,0.346473504,NS
ENSG00000100379,KCTD17,-0.047114076,0.346523089,NS
ENSG00000117305,HMGCL,-0.044059483,0.346544138,NS
ENSG00000138785,INTS12,-0.04526697,0.346544138,NS
ENSG00000154001,PPP2R5E,0.038619924,0.346544138,NS
ENSG00000181163,NPM1,0.032339774,0.346752177,NS
ENSG00000123364,HOXC13,-0.043399427,0.346769458,NS
ENSG00000156381,ANKRD9,-0.041569368,0.346769458,NS
ENSG00000122335,SERAC1,-0.048148177,0.347077365,NS
ENSG00000197714,ZNF460,0.048122519,0.34742386,NS
ENSG00000144455,SUMF1,-0.042771023,0.347476026,NS
ENSG00000233184,DPH5-DT,-0.046503972,0.347490533,NS
ENSG00000076716,GPC4,-0.046622307,0.347494429,NS
ENSG00000095485,CWF19L1,0.045501909,0.347494429,NS
ENSG00000174547,MRPL11,0.041639046,0.347494429,NS
ENSG00000196365,LONP1,0.031990656,0.347494429,NS
ENSG00000087263,OGFOD1,0.03823597,0.347516351,NS
ENSG00000176410,DNAJC30,-0.040849146,0.347516351,NS
ENSG00000143870,PDIA6,0.035532435,0.348143574,NS
ENSG00000163697,APBB2,-0.044429781,0.348143574,NS
ENSG00000168273,UQCC5,-0.043195031,0.348143574,NS
ENSG00000169032,MAP2K1,-0.038458607,0.348143574,NS
ENSG00000134046,MBD2,0.037850571,0.348156896,NS
ENSG00000183458,PKD1P3,-0.036269188,0.348156896,NS
ENSG00000198815,FOXJ3,0.03946424,0.348156896,NS
ENSG00000128165,ADM2,0.042225134,0.348661067,NS
ENSG00000103145,HCFC1R1,-0.046356801,0.349970707,NS
ENSG00000107816,LZTS2,-0.043679411,0.349970707,NS
ENSG00000155275,TRMT44,0.04785656,0.349970707,NS
ENSG00000184924,PTRHD1,-0.043059816,0.349970707,NS
ENSG00000188612,SUMO2,0.034962182,0.349970707,NS
ENSG00000235631,RNF148,0.042007459,0.349970707,NS
ENSG00000257337,TNS2-AS1,-0.047039944,0.349970707,NS
ENSG00000114923,SLC4A3,-0.045789966,0.350029608,NS
ENSG00000167118,URM1,-0.038897413,0.350029608,NS
ENSG00000136888,ATP6V1G1,-0.038957151,0.350400925,NS
ENSG00000105993,DNAJB6,0.036530998,0.350582118,NS
ENSG00000123154,WDR83,-0.046864145,0.350582118,NS
ENSG00000171435,KSR2,-0.047238691,0.350582118,NS
ENSG00000175416,CLTB,-0.041153664,0.350582118,NS
ENSG00000280670,CCDC163,0.046106002,0.350582118,NS
ENSG00000133739,LRRCC1,0.045909643,0.350701242,NS
ENSG00000178935,ZNF552,0.044532619,0.350701242,NS
ENSG00000171169,NAIF1,0.046281129,0.351298575,NS
ENSG00000176340,COX8A,-0.038503663,0.351298575,NS
ENSG00000129474,AJUBA,0.041346976,0.351339501,NS
ENSG00000145391,SETD7,0.034203857,0.351339501,NS
ENSG00000159214,CCDC24,-0.04765589,0.351339501,NS
ENSG00000170310,STX8,-0.044456188,0.351339501,NS
ENSG00000239382,ALKBH6,-0.045971376,0.351339501,NS
ENSG00000138036,DYNC2LI1,-0.046633342,0.35180689,NS
ENSG00000186575,NF2,0.039879003,0.351936361,NS
ENSG00000119723,COQ6,-0.042121789,0.351982098,NS
ENSG00000243955,GSTA1,-0.044449513,0.351982098,NS
ENSG00000072756,TRNT1,-0.040186278,0.352287468,NS
ENSG00000125430,HS3ST3B1,-0.045270383,0.352287468,NS
ENSG00000166881,NEMP1,0.039730238,0.352287468,NS
ENSG00000167535,CACNB3,-0.043989473,0.352287468,NS
ENSG00000177076,ACER2,-0.046999734,0.352287468,NS
ENSG00000204348,DXO,-0.046727027,0.352287468,NS
ENSG00000243989,ACY1,-0.037933805,0.352287468,NS
ENSG00000261659,NA,0.044753189,0.352287468,NS
ENSG00000149182,ARFGAP2,-0.039590873,0.352663687,NS
ENSG00000154380,ENAH,0.035408895,0.352663687,NS
ENSG00000156026,MCU,-0.040999218,0.352684724,NS
ENSG00000145214,DGKQ,-0.043273427,0.35273377,NS
ENSG00000164338,UTP15,0.039929283,0.35273377,NS
ENSG00000186056,MATN1-AS1,-0.041395893,0.35273377,NS
ENSG00000151611,MMAA,0.044671154,0.352819758,NS
ENSG00000303173,NA,0.044118003,0.352819758,NS
ENSG00000100504,PYGL,-0.044327702,0.3531145,NS
ENSG00000171914,TLN2,-0.047311674,0.3531145,NS
ENSG00000278970,HEIH,-0.042966947,0.3531145,NS
ENSG00000125352,RNF113A,-0.04605554,0.353298158,NS
ENSG00000215193,PEX26,0.039542369,0.353308667,NS
ENSG00000260000,NA,0.047383745,0.353320819,NS
ENSG00000168610,STAT3,0.034845419,0.353345462,NS
ENSG00000169100,SLC25A6,-0.036160208,0.353557767,NS
ENSG00000292334,SLC25A6,-0.036160208,0.353557767,NS
ENSG00000116990,MYCL,0.045561361,0.353896592,NS
ENSG00000266094,RASSF5,-0.047293777,0.353902725,NS
ENSG00000100142,POLR2F,-0.041884243,0.354775172,NS
ENSG00000160410,SHKBP1,-0.04053982,0.354775172,NS
ENSG00000162909,CAPN2,0.037602133,0.354775172,NS
ENSG00000113391,ARB2A,-0.043949934,0.355318616,NS
ENSG00000165521,EML5,-0.046679432,0.355318616,NS
ENSG00000113384,GOLPH3,0.033901408,0.355323034,NS
ENSG00000122729,ACO1,-0.039222992,0.355398865,NS
ENSG00000122545,SEPTIN7,0.035239226,0.355619607,NS
ENSG00000198804,MT-CO1,0.041110576,0.355619607,NS
ENSG00000075856,SART3,0.035907036,0.355772022,NS
ENSG00000198805,PNP,-0.035419113,0.355858374,NS
ENSG00000204859,ZBTB48,-0.045872011,0.35615277,NS
ENSG00000214736,TOMM6,-0.037092042,0.35615277,NS
ENSG00000072062,PRKACA,-0.036236041,0.356241632,NS
ENSG00000067182,TNFRSF1A,0.036956757,0.356686095,NS
ENSG00000141376,BCAS3,-0.045870755,0.356686095,NS
ENSG00000174165,ZDHHC24,-0.039645902,0.356686095,NS
ENSG00000171100,MTM1,0.044892234,0.356760437,NS
ENSG00000276043,UHRF1,0.039954165,0.357704348,NS
ENSG00000256771,ZNF253,0.043137075,0.357733494,NS
ENSG00000157734,SNX22,-0.041972557,0.357841734,NS
ENSG00000206530,CFAP44,-0.038017602,0.35801036,NS
ENSG00000061918,GUCY1B1,0.046872217,0.35822939,NS
ENSG00000187147,RNF220,-0.036308972,0.358363081,NS
ENSG00000204438,GPANK1,0.044019045,0.35837432,NS
ENSG00000023608,SNAPC1,0.044437923,0.359077271,NS
ENSG00000115977,AAK1,0.040365258,0.359077271,NS
ENSG00000123358,NR4A1,0.046684049,0.359077271,NS
ENSG00000135999,EPC2,0.04254563,0.359077271,NS
ENSG00000138640,FAM13A,0.04262852,0.359077271,NS
ENSG00000166225,FRS2,0.040707047,0.359077271,NS
ENSG00000179750,APOBEC3B,0.044992209,0.359077271,NS
ENSG00000183943,PRKX,0.039956307,0.359077271,NS
ENSG00000185619,PCGF3,0.038154132,0.359077271,NS
ENSG00000204138,PHACTR4,0.04168608,0.359077271,NS
ENSG00000256073,URB1-AS1,-0.043763913,0.359077271,NS
ENSG00000280571,NA,0.046450076,0.359077271,NS
ENSG00000174099,MSRB3,-0.040167479,0.359078939,NS
ENSG00000176533,GNG7,-0.046001192,0.359078939,NS
ENSG00000149679,CABLES2,0.043950144,0.359129523,NS
ENSG00000159167,STC1,-0.039826927,0.35916338,NS
ENSG00000004534,RBM6,-0.039974937,0.359381452,NS
ENSG00000198162,MAN1A2,0.039388079,0.359727647,NS
ENSG00000234129,HCCS-DT,0.042527116,0.359727647,NS
ENSG00000290758,POLR2J4,-0.046049786,0.359727647,NS
ENSG00000216866,RPS2P55,-0.037203171,0.360132985,NS
ENSG00000133401,PDZD2,-0.044318286,0.360165307,NS
ENSG00000135838,NPL,0.046594775,0.360208445,NS
ENSG00000173473,SMARCC1,0.034811432,0.360208445,NS
ENSG00000038210,PI4K2B,0.038956679,0.360255954,NS
ENSG00000136940,PDCL,0.041686792,0.360255954,NS
ENSG00000114779,ABHD14B,-0.038373651,0.360668536,NS
ENSG00000152193,OBI1,0.045079359,0.360668536,NS
ENSG00000186010,NDUFA13,-0.038152583,0.360668536,NS
ENSG00000198160,MIER1,0.042907898,0.360668536,NS
ENSG00000116161,CACYBP,0.0345367,0.36111942,NS
ENSG00000172465,TCEAL1,-0.042526549,0.361872962,NS
ENSG00000166507,NDST2,-0.045202723,0.361874147,NS
ENSG00000115107,STEAP3,0.040798882,0.361932545,NS
ENSG00000137106,GRHPR,-0.037596069,0.361932545,NS
ENSG00000159199,ATP5MC1,-0.037540295,0.362695342,NS
ENSG00000172830,SSH3,-0.041826495,0.362695342,NS
ENSG00000248508,SRP14-DT,-0.04591339,0.362839913,NS
ENSG00000074416,MGLL,0.044373905,0.363049286,NS
ENSG00000112877,CEP72,0.04633326,0.363049286,NS
ENSG00000124104,SNX21,-0.04606895,0.363049286,NS
ENSG00000139131,YARS2,0.04063604,0.363049286,NS
ENSG00000143382,ADAMTSL4,-0.040372454,0.363049286,NS
ENSG00000166896,ATP23,0.045199194,0.363049286,NS
ENSG00000101361,NOP56,-0.033741038,0.36309469,NS
ENSG00000010072,SPRTN,0.040713179,0.363121347,NS
ENSG00000107371,EXOSC3,0.038361736,0.363190223,NS
ENSG00000135631,RAB11FIP5,0.042211403,0.363451863,NS
ENSG00000126709,IFI6,-0.046343562,0.363633904,NS
ENSG00000185834,RPL12P4,-0.045933998,0.363633904,NS
ENSG00000261183,SPINT1-AS1,-0.046293804,0.363927684,NS
ENSG00000184792,OSBP2,-0.044125599,0.363940236,NS
ENSG00000188243,COMMD6,-0.043435042,0.363940236,NS
ENSG00000303902,NA,0.046412405,0.363940236,NS
ENSG00000241258,CRCP,0.038777135,0.364129831,NS
ENSG00000169564,PCBP1,-0.03379193,0.364199411,NS
ENSG00000163637,PRICKLE2,0.044564185,0.364233096,NS
ENSG00000108298,RPL19,-0.036931224,0.364340655,NS
ENSG00000126368,NR1D1,-0.046321601,0.364340655,NS
ENSG00000143740,SNAP47,-0.036582705,0.364340655,NS
ENSG00000166135,HIF1AN,-0.039081666,0.364340655,NS
ENSG00000197299,BLM,0.04401166,0.364340655,NS
ENSG00000041353,RAB27B,-0.043684605,0.364860292,NS
ENSG00000181019,NQO1,0.033367384,0.364860292,NS
ENSG00000183258,DDX41,-0.036354616,0.365074051,NS
ENSG00000261840,NA,-0.045923194,0.365096114,NS
ENSG00000111678,C12orf57,-0.039025487,0.365225338,NS
ENSG00000139496,NUP58,0.03842611,0.365604912,NS
ENSG00000090013,BLVRB,-0.036554639,0.366381073,NS
ENSG00000100353,EIF3D,-0.034066969,0.366381073,NS
ENSG00000102921,N4BP1,0.040305863,0.366381073,NS
ENSG00000113971,NPHP3,-0.045838654,0.366381073,NS
ENSG00000120805,ARL1,-0.033832161,0.366381073,NS
ENSG00000175322,ZNF519,0.045738806,0.366381073,NS
ENSG00000185386,MAPK11,-0.045315455,0.366381073,NS
ENSG00000186687,LYRM7,0.037911895,0.366381073,NS
ENSG00000198356,GET3,-0.036890049,0.366381073,NS
ENSG00000198951,NAGA,0.038227213,0.366381073,NS
ENSG00000206052,DOK6,-0.041262573,0.366381073,NS
ENSG00000136169,SETDB2,0.043974608,0.366389324,NS
ENSG00000179021,C3orf38,0.04218317,0.366389324,NS
ENSG00000172216,CEBPB,0.040215154,0.366445257,NS
ENSG00000124193,SRSF6,-0.037220104,0.366599191,NS
ENSG00000100462,PRMT5,-0.032946858,0.366607674,NS
ENSG00000114023,FAM162A,-0.034885156,0.366685892,NS
ENSG00000184058,TBX1,-0.042204997,0.366685892,NS
ENSG00000165113,GKAP1,-0.045707639,0.367007499,NS
ENSG00000005513,SOX8,-0.045936772,0.367799557,NS
ENSG00000188295,ZNF669,0.045287866,0.367799557,NS
ENSG00000130560,UBAC1,-0.038682534,0.367852153,NS
ENSG00000229980,TOB1-AS1,-0.044556863,0.367949706,NS
ENSG00000285907,NA,0.043636293,0.367988074,NS
ENSG00000145014,TMEM44,-0.042938763,0.368054202,NS
ENSG00000103260,METRN,-0.036907694,0.368173977,NS
ENSG00000166145,SPINT1,-0.034310354,0.368613045,NS
ENSG00000169871,TRIM56,0.040483387,0.368613045,NS
ENSG00000189067,LITAF,-0.039021426,0.368613045,NS
ENSG00000121940,CLCC1,0.035276609,0.368657626,NS
ENSG00000133997,MED6,0.043088937,0.368657626,NS
ENSG00000267001,NA,0.044528176,0.368657626,NS
ENSG00000169696,ASPSCR1,-0.041339208,0.368845548,NS
ENSG00000124209,RAB22A,0.037950661,0.369170425,NS
ENSG00000233369,GTF2IP4,0.037394857,0.369170425,NS
ENSG00000307669,NA,-0.044152727,0.369170425,NS
ENSG00000100220,RTCB,0.036860903,0.369243401,NS
ENSG00000277957,SENP3-EIF4A1,0.045671764,0.3694781,NS
ENSG00000068438,FTSJ1,0.037875095,0.369570847,NS
ENSG00000130304,SLC27A1,-0.045262511,0.369570847,NS
ENSG00000136944,LMX1B,-0.045297114,0.369570847,NS
ENSG00000157064,NMNAT2,-0.041634502,0.369570847,NS
